y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
35.3852 0.499866 4.62789e-05 0.000244906 -0.000204777 21.0738
36.382 0.499866 0.000233492 0.00109556 0.000656803 21.0738
37.3787 0.499866 0.000984759 -0.00212993 -0.000347442 5.51932
38.3755 0.499866 -0.000611409 -0.000217004 0.000848296 6.52283
39.3723 0.499866 0.000229619 -0.000640216 -0.00211084 6.52283
40.369 0.499866 -0.000334418 -0.000442419 -0.00033186 13.0457
41.3658 0.499866 -0.000671939 0.00037223 0.000268961 18.0632
42.3626 0.499866 0.0011397 -0.00059856 -0.00013564 13.0457
43.3593 0.499866 0.000297452 -0.000343618 -0.00111663 10.5369
44.3561 0.499866 -0.000468058 -0.000391558 -0.000532559 21.5755
45.3529 0.499866 0.000207496 0.000576001 0.000474817 11.5404
46.3496 0.499866 0.00093207 -0.000628468 -0.00131794 10.5369
47.3464 0.499866 -0.00103199 -0.000801312 -0.00162954 5.01756
48.3432 0.499866 -0.0027475 0.000411257 0.000602805 6.52283
49.3399 0.499866 0.000942593 -0.000689803 -0.00115103 14.5509
50.3367 0.499866 -7.38209e-05 0.00103421 -0.000476901 13.0457
51.3335 0.499866 0.000795483 9.78655e-05 0.000311512 11.0386
52.3302 0.499866 -0.000158366 0.000192749 -3.12375e-05 18.0632
53.327 0.499866 0.00069897 -0.000711312 -0.000489761 11.0386
54.3238 0.499866 -0.000581209 0.00120735 -0.000683699 7.52634
55.3205 0.499866 -0.000384562 -0.000745215 -0.000116095 6.52283
56.3173 0.499866 0.000779665 -0.000590776 0.00136111 8.52986
57.3141 0.499866 0.00123806 -0.000376227 -0.00083063 16.0562
58.3108 0.499866 7.11309e-06 0.000120722 -0.000471828 22.0773
59.3076 0.499866 -0.00104684 8.26071e-05 -0.000332853 10.5369
60.3044 0.499866 -0.000413535 -0.000962964 -0.000228579 17.0597
61.3011 0.499866 0.000778876 0.000346954 0.000525889 14.5509
62.2979 0.499866 0.00106984 0.00112643 -0.000532644 9.53337
63.2947 0.499866 6.38603e-05 -0.00101999 -0.000874229 8.52986
64.2914 0.499866 -0.00225228 -0.000296814 0.000730043 5.51932
65.2882 0.499866 0.000775695 0.00088081 -0.00025337 10.0351
66.285 0.499866 0.000629973 -0.000490557 -0.000631101 22.0773
67.2817 0.499866 0.00180555 0.00126704 0.000275423 10.0351
68.2785 0.499866 0.000892395 -0.000189177 -0.000335672 15.0527
69.2753 0.499866 0.000397267 -0.000192462 2.16826e-05 18.565
70.272 0.499866 -0.00108313 0.000450601 -0.000798881 9.53337
71.2688 0.499866 0.00231036 -0.000927655 -6.43663e-05 5.51932
72.2656 0.499866 0.000714236 0.000109624 0.000872685 4.51581
73.2623 0.499866 0.0012472 -7.57952e-06 -0.000930557 11.5404
74.2591 0.499866 0.000546148 0.000238232 -0.00069132 16.0562
75.2559 0.499866 -0.00185032 0.00055567 -0.00103834 12.0422
76.2526 0.499866 0.000158031 -0.000140781 -0.000679145 11.0386
77.2494 0.499866 0.00189928 -0.000394248 -0.00126704 22.579
78.2462 0.499866 -3.12159e-05 0.00077475 -0.00205729 8.0281
79.2429 0.499866 0.000614549 0.000419171 0.000587192 7.02459
80.2397 0.499866 0.000614752 -0.000416865 -0.000481878 9.53337
81.2365 0.499866 0.00131438 0.000327667 -1.05637e-05 7.52634
82.2332 0.499866 0.00116126 0.000614569 0.000164758 20.572
0.498383 1.4996 -0.00154311 -0.000205686 0.0010342 7.52634
1.49515 1.4996 -0.000351708 -0.0011241 -0.00106105 5.51932
2.49192 1.4996 -0.00108175 -0.00125773 0.000437086 6.52283
3.48868 1.4996 0.000100588 0.00131068 -0.00042143 13.0457
4.48545 1.4996 -0.000216615 -0.000267248 -0.000225605 10.5369
5.48221 1.4996 0.000217465 -0.000203911 0.000980082 9.03161
6.47898 1.4996 9.74848e-05 0.000548665 -0.0005257 12.5439
7.47575 1.4996 0.00200669 0.000926271 0.000597856 8.52986
8.47251 1.4996 -0.00138578 -0.000128193 -0.000588728 8.0281
9.46928 1.4996 0.00137244 0.00153512 -0.000965297 7.02459
10.466 1.4996 -0.00019143 0.000132293 0.000795594 7.52634
11.4628 1.4996 -4.97585e-05 5.47497e-05 -2.36285e-05 10.0351
12.4596 1.4996 0.000779647 0.000236093 -0.000467914 12.5439
13.4563 1.4996 0.00166017 -0.00268938 -0.000818677 7.02459
14.4531 1.4996 1.96156e-05 -0.000479876 0.000490356 10.0351
15.4499 1.4996 -0.000484458 -0.000482233 -0.000733204 14.0492
16.4466 1.4996 0.00180952 0.000524415 -9.09208e-05 7.52634
17.4434 1.4996 0.000946914 0.00145033 -0.0002432 7.52634
18.4402 1.4996 0.00118164 -0.000404696 0.000218614 3.51229
19.4369 1.4996 0.00132211 -0.000433086 0.000147033 7.52634
20.4337 1.4996 -0.00168098 -0.00134378 -0.000815032 14.0492
21.4305 1.4996 0.00116924 -0.000722509 0.000792446 10.5369
22.4272 1.4996 0.00131671 -0.000775062 0.000446158 11.5404
23.424 1.4996 -0.00134273 0.000433153 -0.00130844 10.5369
24.4208 1.4996 -0.00170669 -0.000822508 -0.00015087 8.52986
25.4175 1.4996 0.000956755 0.000499061 -0.00076727 8.0281
26.4143 1.4996 0.000777536 -0.000806662 -0.000513169 11.5404
27.4111 1.4996 0.000493187 0.000363198 0.00017357 10.5369
28.4078 1.4996 -0.00205155 0.000298088 0.00024558 9.53337
29.4046 1.4996 -0.000253466 -0.000371284 0.000241247 15.5544
