y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
76.2526 0.499866 0.000342232 -0.00138961 -0.00101251 10.5369
77.2494 0.499866 -0.000441973 0.000890094 -0.00111035 13.0457
78.2462 0.499866 -0.000204586 -0.00076179 -0.000631548 8.52986
79.2429 0.499866 -0.000723543 -0.00131638 -0.00190466 8.0281
80.2397 0.499866 -0.00124324 0.000611561 0.000740681 8.52986
81.2365 0.499866 -4.87476e-05 -0.000771982 -0.000236997 8.0281
82.2332 0.499866 0.000188626 0.000706267 -0.0010346 14.5509
0.498383 1.4996 0.000130655 -0.00108365 -0.000965783 7.02459
1.49515 1.4996 -0.000849404 0.00028797 0.00124652 10.5369
2.49192 1.4996 -0.000206605 0.000308091 -0.000339786 9.03161
3.48868 1.4996 2.53152e-05 0.000203498 -0.000408121 11.0386
4.48545 1.4996 0.000716869 -0.000207176 -0.000687399 10.0351
5.48221 1.4996 0.00123522 0.000719225 0.000213942 12.0422
6.47898 1.4996 0.000214446 -0.000723625 0.000620213 10.5369
7.47575 1.4996 -0.000613032 -0.000756357 0.000510992 9.53337
8.47251 1.4996 -0.000422118 -6.40142e-05 0.000358873 13.0457
9.46928 1.4996 0.000327484 -2.13749e-05 -0.000329276 7.02459
10.466 1.4996 -0.000149925 -0.00102609 0.000233532 8.52986
11.4628 1.4996 0.000576934 0.00065087 0.00129257 14.5509
12.4596 1.4996 0.000318215 0.00117581 0.000202368 12.0422
13.4563 1.4996 0.0011858 0.000216171 -1.51932e-05 7.52634
14.4531 1.4996 -0.000725726 0.00128567 -0.000162203 11.0386
15.4499 1.4996 -0.000134548 0.000703573 0.000265382 15.5544
16.4466 1.4996 -0.000553374 -0.000552811 0.000692819 12.0422
17.4434 1.4996 5.68274e-05 -0.000871695 -0.000809385 7.52634
18.4402 1.4996 -6.30619e-06 0.000384758 0.000861794 7.02459
19.4369 1.4996 0.00070257 0.00111859 -0.00100433 9.53337
20.4337 1.4996 -0.00139713 -0.00134337 -0.00112261 11.0386
21.4305 1.4996 0.000554681 0.000958241 0.000350821 11.0386
22.4272 1.4996 0.000130358 0.000137206 0.000435951 11.0386
23.424 1.4996 0.000104882 -0.00012093 -0.000752813 14.5509
24.4208 1.4996 0.00113309 -0.000363805 0.000104677 10.0351
25.4175 1.4996 -0.00084519 0.00100176 -6.78674e-05 9.03161
26.4143 1.4996 0.000592793 -0.000622299 0.000996853 11.5404
27.4111 1.4996 0.000208038 0.000145394 -0.000900718 7.52634
28.4078 1.4996 -0.00123922 -0.000577269 0.000131156 12.5439
29.4046 1.4996 0.000465617 -0.000634939 -0.00120095 9.03161
30.4014 1.4996 7.7493e-05 -0.00104479 0.00115792 6.52283
31.3981 1.4996 0.00118698 0.000232703 -0.000244942 14.0492
32.3949 1.4996 -0.000422595 0.000211726 0.000960435 12.5439
33.3917 1.4996 0.00104736 6.81156e-05 0.00260844 6.02108
34.3884 1.4996 6.49375e-05 -0.000241327 -0.000878735 6.02108
35.3852 1.4996 0.00162221 -0.000205554 3.08133e-05 6.52283
36.382 1.4996 0.000206964 0.00106409 0.000466019 12.0422
37.3787 1.4996 -0.000717896 5.77818e-05 -0.00101923 17.5615
38.3755 1.4996 7.95567e-05 0.000792668 0.000996339 7.52634
39.3723 1.4996 0.000155398 -0.00131565 -2.68288e-05 13.0457
40.369 1.4996 -0.000680721 -0.000987294 -0.000144668 16.558
41.3658 1.4996 -0.000710724 -0.00133832 -3.19831e-05 7.02459
42.3626 1.4996 -0.000307497 -0.000587155 5.77892e-05 9.03161
43.3593 1.4996 0.000169564 0.000113331 0.00180726 8.52986
44.3561 1.4996 0.00023773 0.00140042 0.000459511 8.0281
45.3529 1.4996 0.000517857 0.000462406 -0.000562671 14.0492
46.3496 1.4996 -0.000228344 -9.2108e-06 0.000473091 7.52634
47.3464 1.4996 -0.000237675 0.00130143 0.000153241 12.5439
48.3432 1.4996 0.000248261 -0.00108626 0.000259767 11.5404
49.3399 1.4996 0.00104598 -0.000355247 -0.000803056 9.03161
50.3367 1.4996 -8.68485e-05 -0.000437009 -0.00180552 8.52986
51.3335 1.4996 0.00113415 0.000140121 -0.000714771 7.02459
52.3302 1.4996 -0.000536924 -0.000447985 0.00210475 7.02459
53.327 1.4996 0.000814799 -0.00050495 0.000628986 11.5404
54.3238 1.4996 6.09906e-05 0.000290237 0.000438804 12.5439
55.3205 1.4996 0.00103899 0.000297499 -0.000390934 8.0281
56.3173 1.4996 -0.00127981 -0.000217436 0.00042787 14.0492
57.3141 1.4996 0.000370396 -0.00032945 0.000188788 11.0386
58.3108 1.4996 1.11578e-05 0.000425713 -0.000341126 9.03161
