# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw v_locF v_locFUP c_wallTemp c_wallPE c_UPwallTemp c_UPwallPE
34786000 220.061 -625262 38758.4 319.897 22.9396 223.076 -1.19203e+06 223.334 -1.19059e+06
34786100 220.021 -625260 38751.1 246.017 -135.187 219.565 -1.19202e+06 217.883 -1.19053e+06
34786200 219.151 -625125 38598.1 316.276 -178.742 219.657 -1.19201e+06 224.077 -1.19059e+06
34786300 220.169 -625318 38777.3 168.84 -76.7214 221.719 -1.19202e+06 226.82 -1.19063e+06
34786400 219.66 -625225 38688 -25.7719 -341.704 219.004 -1.19201e+06 222.094 -1.19059e+06
34786500 219.243 -625142 38614.5 159.676 -156.824 217.062 -1.19199e+06 221.6 -1.19059e+06
34786600 219.708 -625247 38696.2 116.473 -133.935 221.279 -1.19199e+06 219.816 -1.19058e+06
34786700 218.84 -625045 38543.2 25.9641 2.48255 219.313 -1.19201e+06 221.392 -1.1906e+06
34786800 219.694 -625236 38693.7 127.439 -137.03 217.127 -1.19199e+06 220.03 -1.19055e+06
34786900 219.501 -625207 38659.8 143.871 -151.015 218.341 -1.19199e+06 222.125 -1.19058e+06
34787000 220.366 -625354 38812.1 253.434 -381.813 223.154 -1.19204e+06 219.6 -1.19056e+06
34787100 218.695 -625075 38517.8 216.842 -239.308 220.42 -1.192e+06 226.801 -1.19062e+06
34787200 219.457 -625151 38651.9 143.594 -273.429 216.591 -1.19201e+06 220.19 -1.19059e+06
34787300 219.124 -625078 38593.3 259.331 -447.726 218.829 -1.19202e+06 219.815 -1.19059e+06
34787400 219.706 -625255 38696.3 -5.66987 -223.303 225.882 -1.19203e+06 225.633 -1.19062e+06
34787500 219.408 -625186 38643.7 273.622 -113.332 217.99 -1.19196e+06 223.034 -1.19062e+06
34787600 219.546 -625233 38668.4 134.506 -284.811 220.654 -1.19198e+06 219.294 -1.19058e+06
34787700 218.536 -625012 38490 121.171 -78.1204 224.718 -1.19205e+06 221.246 -1.19061e+06
34787800 219.053 -625147 38581.5 224.738 -303.881 223.482 -1.192e+06 223.178 -1.19062e+06
34787900 220.199 -625292 38783.3 166.541 -70.1326 216.366 -1.19196e+06 214.034 -1.19058e+06
34788000 219.754 -625210 38704.5 3.9711 -13.7228 222.771 -1.19201e+06 216.992 -1.1906e+06
34788100 220.282 -625318 38797.7 217.187 -109.691 221.187 -1.192e+06 219.368 -1.1906e+06
34788200 218.494 -624994 38482.6 144.894 -249.736 220.127 -1.19201e+06 219.013 -1.19058e+06
34788300 219.465 -625209 38653.5 155.545 -161.42 216.794 -1.19197e+06 218.222 -1.19055e+06
34788400 218.88 -625098 38550.3 201.569 -63.6819 224.362 -1.19201e+06 220.247 -1.19061e+06
34788500 219.458 -625163 38652.1 218.388 -321.514 217.701 -1.19197e+06 219.124 -1.19063e+06
34788600 219.68 -625240 38691.6 221.448 -323.857 222.191 -1.19201e+06 219.9 -1.1906e+06
34788700 220.556 -625397 38845.9 194.92 -363.957 219.683 -1.19202e+06 219.841 -1.19057e+06
34788800 220.232 -625357 38788.7 79.7015 -39.4927 214.44 -1.19197e+06 223.031 -1.19058e+06
34788900 219.659 -625274 38687.6 -21.0918 -140.849 217.136 -1.19196e+06 223.306 -1.1906e+06
34789000 218.698 -625045 38518.4 344.733 -199.851 219.198 -1.192e+06 218.081 -1.19059e+06
34789100 218.574 -625059 38497.2 128.579 -223.633 219.716 -1.19199e+06 218.073 -1.19055e+06
34789200 219.751 -625261 38704 140.704 -150.737 222.351 -1.19203e+06 220.117 -1.19057e+06
34789300 219.439 -625223 38649.4 256.707 -86.9481 223.115 -1.19201e+06 218.409 -1.19056e+06
34789400 218.655 -625044 38511.1 375.214 -32.6563 219.213 -1.19199e+06 223.952 -1.19064e+06
34789500 219.07 -625096 38584.2 117.304 -119.22 219.435 -1.19198e+06 218.524 -1.1906e+06
34789600 219.485 -625116 38656.8 196.244 -186.498 218.119 -1.19201e+06 218.57 -1.19059e+06
34789700 219.061 -625021 38582.2 151.992 3.53827 215.452 -1.19199e+06 218.019 -1.19058e+06
34789800 219.351 -625104 38633.2 461.615 -301.175 216.597 -1.19196e+06 219.794 -1.19059e+06
34789900 220.087 -625232 38762.7 145.675 -100.645 219.405 -1.19199e+06 221.476 -1.1906e+06
34790000 220.502 -625353 38836.1 53.357 -145.178 222.028 -1.19197e+06 221.811 -1.19061e+06
34790100 218.456 -624918 38476.2 176.519 -86.0845 218.749 -1.19197e+06 217.612 -1.19061e+06
34790200 220.044 -625170 38755.5 145.449 -195.639 219.099 -1.192e+06 217.536 -1.1906e+06
34790300 219.333 -625074 38630.2 214.152 -237.384 221.967 -1.19202e+06 223.337 -1.19062e+06
34790400 219.67 -625119 38689.6 183.49 -93.281 219.495 -1.192e+06 218.512 -1.19059e+06
34790500 218.381 -624940 38462.4 141.157 -37.41 220.358 -1.19198e+06 219.373 -1.19057e+06
34790600 220.687 -625340 38869.1 173.305 -221.672 216.11 -1.19194e+06 220.367 -1.1906e+06
34790700 220.657 -625368 38863.4 330.715 -63.2741 220.56 -1.19198e+06 219.352 -1.19056e+06
34790800 219.707 -625190 38696 59.7185 -113.64 224.146 -1.19202e+06 222.274 -1.19059e+06
34790900 219.947 -625191 38738.1 189.092 -85.3575 218.391 -1.192e+06 223.709 -1.19062e+06
34791000 219.731 -625126 38700.1 244.288 -91.7084 219.302 -1.19201e+06 214.974 -1.19057e+06
34791100 219.429 -625034 38646.7 186.535 -293.443 218.75 -1.19204e+06 218.95 -1.19059e+06
34791200 219.204 -625100 38607.2 39.5742 -44.8413 220.732 -1.19201e+06 222.105 -1.19056e+06
34791300 220.299 -625233 38800.2 439.51 -306.651 222.442 -1.19203e+06 222.918 -1.19063e+06
34791400 220.739 -625328 38877.7 122.401 33.2957 222.224 -1.19201e+06 216.253 -1.19058e+06
34791500 220.341 -625281 38807.4 318.289 -78.3061 220.375 -1.19198e+06 223.256 -1.19063e+06
34791600 219.683 -625173 38691.6 -11.1701 -172.606 216.628 -1.19196e+06 219.569 -1.19058e+06
34791700 220.016 -625195 38750.2 231.053 -207.156 224.703 -1.19203e+06 219.153 -1.19061e+06
34791800 219.286 -625077 38621.6 284.845 -243.853 217.189 -1.19197e+06 219.399 -1.19059e+06
34791900 219.48 -625125 38655.8 166.475 -30.6012 223.56 -1.19203e+06 219.971 -1.19058e+06
34792000 219.57 -625155 38672.3 98.872 -92.0281 221.419 -1.192e+06 218.656 -1.19057e+06
34792100 219.782 -625189 38709.1 147.72 -343.867 221.002 -1.192e+06 221.075 -1.1906e+06
34792200 220.026 -625209 38752.2 406.557 -75.6333 217.26 -1.19198e+06 217.632 -1.1906e+06
34792300 219.742 -625158 38702.2 183.546 -136.98 219.05 -1.192e+06 225.089 -1.19066e+06
34792400 220.509 -625291 38837.3 76.1676 -212.927 219.227 -1.19201e+06 216.938 -1.19057e+06
34792500 219.6 -625160 38677 323.904 -287.36 219.36 -1.19199e+06 221.601 -1.19061e+06
34792600 219.407 -625099 38643.1 38.7228 -183.853 217.417 -1.19199e+06 222.537 -1.19061e+06
34792700 219.479 -625168 38655.8 344.323 -169.012 218.015 -1.19197e+06 223.635 -1.19059e+06
34792800 219.32 -625083 38628 275.002 -115.77 218.341 -1.19197e+06 213.152 -1.19055e+06
34792900 219.877 -625182 38725.7 2.54811 -130.794 218.46 -1.19199e+06 220.865 -1.19059e+06
34793000 219.658 -625127 38687.2 118.482 -214.168 218.739 -1.19199e+06 218.467 -1.19059e+06
34793100 219.102 -625044 38589.1 161.169 -336.295 218.122 -1.19199e+06 221.254 -1.19059e+06
34793200 220.35 -625293 38809.1 208.198 -170.853 222.878 -1.19202e+06 221.084 -1.19058e+06
34793300 219.597 -625106 38676.9 -26.7274 -186.437 215.937 -1.19199e+06 219.535 -1.19058e+06
34793400 219.681 -625097 38691.2 186.302 -267.492 220.47 -1.19205e+06 220.218 -1.19058e+06
34793500 220.677 -625285 38867 166.885 -144.407 216.491 -1.19198e+06 223.171 -1.19061e+06
34793600 220.118 -625212 38768.1 29.7461 -55.3319 216.913 -1.19197e+06 217.839 -1.19054e+06
34793700 221.587 -625496 39027 42.9137 -119.334 221.02 -1.192e+06 222.87 -1.19057e+06
34793800 220.079 -625177 38761.3 43.329 -226.469 217.593 -1.192e+06 221.816 -1.19059e+06
34793900 219.724 -625070 38698.7 95.201 -361.904 216.392 -1.192e+06 219.683 -1.1906e+06
34794000 220.344 -625174 38808.1 210.434 -218.963 216.785 -1.19201e+06 215.53 -1.19054e+06
34794100 220.992 -625255 38922.1 277.08 12.0287 221.019 -1.19205e+06 216.854 -1.19057e+06
34794200 220.743 -625232 38878.2 61.7237 -246.629 218.992 -1.192e+06 219.366 -1.19059e+06
34794300 218.666 -624889 38512.5 147.733 -221.178 218.59 -1.19196e+06 215.492 -1.19056e+06
34794400 219.694 -625076 38693.7 194.124 -167.027 218.654 -1.19198e+06 221.072 -1.19058e+06
34794500 220.243 -625162 38790.5 160.092 -280.446 218.93 -1.19198e+06 217.367 -1.19057e+06
34794600 220.384 -625202 38815 163.422 -349.254 220.453 -1.19201e+06 222.71 -1.19059e+06
34794700 218.104 -624839 38413.5 211.948 -230.33 217.227 -1.19197e+06 221.192 -1.19055e+06
34794800 220.29 -625210 38798.6 197.133 -124.851 218.849 -1.19197e+06 221.909 -1.19059e+06
34794900 221.05 -625321 38932.2 97.0986 -80.8278 222.298 -1.19201e+06 224.619 -1.19063e+06
34795000 220.838 -625306 38895.3 112.594 -7.37833 219.786 -1.19197e+06 220.884 -1.1906e+06
34795100 219.771 -625113 38707.2 219.061 -170.738 219.343 -1.19197e+06 221.037 -1.19062e+06
34795200 219.203 -625023 38607.2 147.641 -227.003 223.635 -1.19204e+06 220.556 -1.19058e+06
34795300 220.528 -625274 38840.5 76.7956 -304.061 223.868 -1.192e+06 223.257 -1.19063e+06
34795400 219.715 -625126 38697.3 271.039 -216.037 220.46 -1.19199e+06 220.818 -1.19059e+06
34795500 219.864 -625203 38723.5 133.176 -281.879 218.699 -1.19196e+06 218.982 -1.19055e+06
34795600 220.374 -625256 38813.4 128.442 -110.887 218.322 -1.19198e+06 221.613 -1.19059e+06
34795700 219.213 -625050 38608.6 238.927 -107.156 223.149 -1.192e+06 224.146 -1.19064e+06
34795800 220.146 -625180 38773.1 300.578 -167.704 222.813 -1.19204e+06 220.604 -1.19061e+06
34795900 220.623 -625296 38857 -22.4915 9.0407 222.736 -1.19201e+06 217.763 -1.19059e+06
34796000 220.369 -625268 38812.5 226.249 -210.921 218.619 -1.192e+06 218.59 -1.19057e+06
34796100 219.343 -625117 38631.6 281.18 -94.1319 220.48 -1.19199e+06 223.284 -1.1906e+06
34796200 220.844 -625360 38896.2 198.376 -105.572 220.891 -1.19199e+06 216.763 -1.19058e+06
34796300 220.11 -625255 38766.7 78.0372 -67.7839 219.611 -1.19197e+06 219.545 -1.19059e+06
34796400 220.501 -625368 38835.7 66.9098 -170.885 224.625 -1.19199e+06 218.06 -1.19057e+06
34796500 220.363 -625346 38811.6 141.441 -156.313 220.729 -1.19197e+06 221.746 -1.19059e+06
34796600 220.689 -625360 38869 230.586 -257.252 222.164 -1.19202e+06 221.028 -1.19059e+06
34796700 220.376 -625350 38813.7 239.558 -69.4246 219.933 -1.192e+06 221.751 -1.19057e+06
34796800 220.489 -625327 38833.6 212.03 -49.6329 219.964 -1.19201e+06 219.458 -1.19059e+06
34796900 219.303 -625166 38624.8 359.442 -150.816 220.439 -1.19201e+06 223.867 -1.1906e+06
34797000 219.984 -625241 38744.7 118.939 -100.078 219.979 -1.19202e+06 218.789 -1.19058e+06
34797100 219.692 -625201 38693.1 276.694 -142.188 218.36 -1.19199e+06 218.429 -1.19058e+06
34797200 219.606 -625205 38678.1 137.532 -215.514 218.256 -1.19198e+06 223.202 -1.19062e+06
34797300 219.886 -625228 38727.4 153.169 -17.4952 222.311 -1.19203e+06 220.005 -1.1906e+06
34797400 220.041 -625259 38754.6 263.853 -131.78 217.295 -1.19197e+06 217.851 -1.19059e+06
34797500 219.385 -625141 38639.4 191.097 -286.393 220.216 -1.192e+06 221.601 -1.1906e+06
34797600 220.552 -625325 38845 340.693 -141.776 221.192 -1.19204e+06 219.714 -1.19058e+06
34797700 219.093 -625047 38587.9 117.34 -183.728 218.323 -1.19198e+06 221.723 -1.19063e+06
34797800 220.11 -625212 38767.2 163.867 -271.706 222.776 -1.19202e+06 217.18 -1.19059e+06
34797900 219.322 -625082 38628 21.2648 -204.26 215.314 -1.19197e+06 218.198 -1.19057e+06
34798000 220.577 -625272 38849 270.428 -102.185 221.029 -1.19203e+06 215.919 -1.19056e+06
34798100 219.273 -625091 38619.4 251.768 -77.5207 220.494 -1.19197e+06 222.239 -1.19062e+06
34798200 219.192 -625021 38605.1 263.625 -419.622 220.442 -1.19203e+06 219.502 -1.19058e+06
34798300 219.618 -625127 38680.2 390.741 -169.916 219.64 -1.19199e+06 219.125 -1.19058e+06
34798400 220.089 -625182 38763.2 332.581 -289.603 217.917 -1.19201e+06 221.87 -1.1906e+06
34798500 220.519 -625287 38838.8 228.039 -220.129 219.096 -1.19197e+06 215.711 -1.19055e+06
34798600 219.566 -625096 38670.8 180.062 -180.402 223.515 -1.19204e+06 218.654 -1.19057e+06
34798700 219.264 -625021 38618.1 411.805 -235.232 216.936 -1.19198e+06 220.282 -1.19059e+06
34798800 220.126 -625157 38770.1 89.3467 -269.496 219.205 -1.192e+06 220.099 -1.19061e+06
34798900 220.099 -625245 38765.2 191.377 -164.073 218.944 -1.19194e+06 220.049 -1.19058e+06
34799000 219.52 -625129 38663.8 86.2746 -199.049 222.465 -1.19202e+06 220.853 -1.19057e+06
34799100 219.94 -625224 38738.6 207.998 -94.2186 222.386 -1.19202e+06 216.446 -1.19052e+06
34799200 219.665 -625200 38689.5 114.501 -27.4631 219.119 -1.19195e+06 219.802 -1.19058e+06
34799300 218.866 -625052 38548.5 242.672 -82.4604 221.649 -1.19198e+06 220.878 -1.1906e+06
34799400 220.874 -625362 38902.6 311.041 -354.474 226.556 -1.19207e+06 220.273 -1.1906e+06
34799500 220.53 -625277 38841.6 50.7643 -78.2264 217.052 -1.192e+06 223.07 -1.19062e+06
34799600 219.356 -625063 38634.8 181.285 -150.641 220.739 -1.19203e+06 221.169 -1.1906e+06
34799700 220.252 -625279 38792.3 86.5745 -132.94 215.931 -1.19196e+06 220.287 -1.19057e+06
34799800 220.29 -625267 38798.8 237.111 -266.487 221.451 -1.19203e+06 217.571 -1.19055e+06
34799900 220.123 -625199 38769.2 141.563 45.9726 216.547 -1.19197e+06 216.382 -1.19059e+06
34800000 219.399 -625113 38642.2 133.333 -270.296 217.845 -1.19198e+06 222.739 -1.19059e+06
34800100 220.248 -625244 38791.7 99.4361 -400.726 221.83 -1.19202e+06 218.482 -1.19057e+06
34800200 218.31 -624903 38450 134.583 -223.308 222.188 -1.19201e+06 223.778 -1.19062e+06
34800300 219.317 -625112 38627.6 336.167 -153.386 220.721 -1.19198e+06 218.499 -1.19056e+06
34800400 220.28 -625343 38796.9 163.975 14.0168 224.682 -1.19201e+06 220.432 -1.19055e+06
34800500 219.66 -625283 38687.9 237.699 -158.708 226.328 -1.19201e+06 221.385 -1.19056e+06
34800600 219.592 -625227 38675.7 327.743 -222.151 221.454 -1.19201e+06 218.849 -1.19056e+06
34800700 218.948 -625061 38562.3 292.159 -271.493 218.723 -1.19199e+06 219.815 -1.1906e+06
34800800 218.007 -624936 38396.8 140.368 -65.5133 224.086 -1.19205e+06 219.041 -1.19055e+06
34800900 219.9 -625235 38730.2 110.64 -206.065 217.934 -1.19202e+06 216.935 -1.19055e+06
34801000 220.175 -625313 38778.3 368.723 -359.412 219.37 -1.192e+06 218.317 -1.19056e+06
34801100 218.144 -624949 38420.7 19.1544 -245.271 222.131 -1.19203e+06 222.482 -1.1906e+06
34801200 219.859 -625276 38722.6 34.8215 -133.356 218.25 -1.192e+06 222.544 -1.19058e+06
34801300 219.849 -625268 38720.9 -20.3169 -178.084 220.902 -1.19201e+06 219.014 -1.19057e+06
34801400 218.959 -625105 38564.3 237.053 -304.861 219.187 -1.19199e+06 217.02 -1.19058e+06
34801500 220.408 -625340 38819.4 167.546 -224.854 225.09 -1.19205e+06 215.46 -1.19058e+06
34801600 219.493 -625199 38658.3 157.68 -153.923 220.845 -1.19199e+06 219.508 -1.19061e+06
34801700 218.033 -624978 38401.2 -68.2551 -110.036 222.285 -1.192e+06 216.355 -1.19054e+06
34801800 218.528 -625085 38488.3 84.3654 -215.669 220.791 -1.19199e+06 221.445 -1.19058e+06
34801900 219.327 -625201 38628.9 416.834 -225.84 214.539 -1.19196e+06 217.796 -1.19056e+06
34802000 219.149 -625174 38597.5 274.478 -202.67 219.337 -1.19204e+06 227.823 -1.19062e+06
34802100 219.043 -625157 38579 169.664 -159.202 220.502 -1.19202e+06 218.528 -1.19056e+06
34802200 218.778 -625100 38532.1 170.649 -452.422 223.292 -1.19204e+06 223.393 -1.19062e+06
34802300 218.773 -625168 38531.5 116.579 -33.8997 218.827 -1.19198e+06 219.192 -1.19055e+06
34802400 219.933 -625364 38735.6 209.305 -203.543 223.981 -1.19202e+06 221.752 -1.19061e+06
34802500 219.428 -625245 38646.7 312.836 -211.782 223.084 -1.19203e+06 222.157 -1.19062e+06
34802600 219.404 -625183 38642.4 141.948 11.3867 220.762 -1.19205e+06 217.272 -1.19058e+06
34802700 219.934 -625313 38735.9 307.265 -147.184 218.825 -1.19201e+06 223.752 -1.19063e+06
34802800 220.593 -625440 38851.9 284.858 -268.393 222.596 -1.19202e+06 219.498 -1.19059e+06
34802900 218.806 -625091 38537.8 112.404 -188.477 219.838 -1.192e+06 219.332 -1.19061e+06
34803000 219.469 -625181 38654.4 322.571 -155.918 217.245 -1.192e+06 216.113 -1.19057e+06
34803100 219.433 -625170 38647.6 101.415 -101.774 218.563 -1.192e+06 218.432 -1.19059e+06
34803200 218.83 -625105 38541.6 130.266 -131.073 224.632 -1.19203e+06 219.166 -1.19058e+06
34803300 219.35 -625198 38632.9 185.273 -254.953 220.895 -1.19199e+06 217.359 -1.19056e+06
34803400 219.696 -625242 38694.1 167.193 -204.604 222.438 -1.19201e+06 220.962 -1.19062e+06
34803500 220.367 -625351 38812 26.7748 -219.554 220.435 -1.19199e+06 220.436 -1.19062e+06
34803600 218.936 -625104 38560 386.513 -349.224 223.304 -1.192e+06 223.778 -1.19066e+06
34803700 218.952 -625144 38562.8 88.8814 -264.98 219.634 -1.19197e+06 221.201 -1.1906e+06
34803800 219.796 -625310 38711.3 239.407 -73.6046 223.722 -1.19201e+06 220.77 -1.19058e+06
34803900 218.283 -625036 38445.2 123.738 -230.381 218.412 -1.19199e+06 218.234 -1.19055e+06
34804000 219.018 -625158 38574.6 230.289 -288.451 220.946 -1.19202e+06 221.364 -1.19059e+06
34804100 219.089 -625147 38586.9 211.916 -37.7831 218.33 -1.19199e+06 220.956 -1.19061e+06
34804200 219.125 -625144 38593.3 117.201 -222.387 221.15 -1.19204e+06 220.507 -1.19059e+06
34804300 219.281 -625224 38620.8 122.106 -198.907 218.55 -1.19197e+06 218.968 -1.19057e+06
34804400 218.921 -625128 38558.1 199.614 -299.729 220.415 -1.19201e+06 219.607 -1.19059e+06
34804500 219.598 -625259 38676.9 170.168 -76.7348 215.746 -1.19197e+06 219.273 -1.19056e+06
34804600 219.054 -625117 38581.3 82.8041 -297.6 215.424 -1.192e+06 220.432 -1.19057e+06
34804700 218.679 -625054 38516.1 174.172 -234.159 218.117 -1.192e+06 220.275 -1.19058e+06
34804800 219.12 -625091 38592.9 160.555 2.13324 217.443 -1.19198e+06 220.589 -1.19063e+06
34804900 219.38 -625150 38638.4 159.007 -225.645 218.012 -1.19201e+06 216.747 -1.19055e+06
34805000 219.861 -625215 38722.9 -20.8109 -237.332 219.759 -1.19203e+06 220.93 -1.1906e+06
34805100 218.302 -624992 38448.3 167.585 -7.71126 216.968 -1.192e+06 223.524 -1.19058e+06
34805200 219.599 -625150 38676.8 248.925 -276.297 216.867 -1.19203e+06 216.576 -1.19056e+06
34805300 218.036 -624877 38401.5 56.081 -145.782 217.769 -1.19202e+06 219.799 -1.19059e+06
34805400 219.193 -625101 38605.6 63.2149 -226.31 219.051 -1.19201e+06 220.416 -1.19059e+06
34805500 219.949 -625227 38738.5 216.578 -335.713 214.584 -1.19198e+06 223.17 -1.19061e+06
34805600 219.522 -625166 38663.1 247.201 -191.115 223.549 -1.19205e+06 219.275 -1.19057e+06
34805700 218.976 -625074 38567.3 309.341 -91.6794 220.098 -1.192e+06 219.039 -1.19059e+06
34805800 219.066 -625123 38582.9 286.072 -226.257 219.343 -1.19201e+06 221.374 -1.19059e+06
34805900 218.829 -625109 38541.1 276.298 -160.637 222.378 -1.19203e+06 220.514 -1.19057e+06
34806000 219.446 -625188 38650.5 297.869 -159.87 213.804 -1.19196e+06 220.041 -1.19058e+06
34806100 218.269 -625014 38443.4 69.8603 -109.396 222.234 -1.192e+06 215.653 -1.19053e+06
34806200 219.861 -625228 38723.6 192.616 -33.3281 221.68 -1.19203e+06 215.49 -1.19056e+06
34806300 218.687 -625048 38517.1 201.795 -151.253 221.626 -1.19199e+06 219.054 -1.1906e+06
34806400 218.934 -625091 38559.9 462.143 -126.524 219.716 -1.19199e+06 221.275 -1.1906e+06
34806500 220.378 -625238 38814.3 69.6902 -228.638 216.709 -1.19202e+06 216.644 -1.1906e+06
34806600 218.806 -624953 38537.2 220.009 -296.658 217.801 -1.19202e+06 220.749 -1.19062e+06
34806700 221.156 -625373 38951.2 237.637 -158.227 217.382 -1.192e+06 219.12 -1.1906e+06
34806800 219.367 -625067 38636 253.255 -221.282 218.953 -1.192e+06 223.73 -1.19063e+06
34806900 219.783 -625123 38709.3 104.278 -194.204 223.017 -1.19202e+06 219.685 -1.19063e+06
34807000 219.992 -625151 38746.1 199.745 -42.2306 218.5 -1.19199e+06 215.179 -1.19058e+06
34807100 220.207 -625230 38784.1 103.043 -90.0268 223.794 -1.19204e+06 222.66 -1.19061e+06
34807200 219.666 -625126 38688.8 248.296 -371.086 218.829 -1.19197e+06 218.629 -1.1906e+06
34807300 220.1 -625192 38765.5 88.6681 44.5533 221.21 -1.192e+06 216.994 -1.19058e+06
34807400 219.425 -625058 38646.6 294.766 -19.9906 221.4 -1.19202e+06 221.371 -1.19063e+06
34807500 220.197 -625174 38782.7 215.942 147.368 218.412 -1.19199e+06 217.104 -1.1906e+06
34807600 220.313 -625217 38803 200.192 -201.073 216.403 -1.19198e+06 220.294 -1.19059e+06
34807700 220.093 -625157 38764.1 251.824 -241.758 224.255 -1.19208e+06 219.922 -1.19057e+06
34807800 219.053 -624935 38581.1 319.78 -340.707 218.934 -1.19205e+06 218.971 -1.19058e+06
34807900 218.949 -624973 38562.4 125.06 -47.1378 220.622 -1.19203e+06 222.127 -1.19058e+06
34808000 219.096 -625046 38588.4 223.541 -35.7108 221.83 -1.19201e+06 223.915 -1.19059e+06
34808100 220.164 -625172 38777.2 128.848 -353.42 218.528 -1.19201e+06 219.895 -1.19061e+06
34808200 220.357 -625226 38810.6 108.827 -200.174 218.118 -1.192e+06 222.081 -1.19059e+06
34808300 220.535 -625247 38841.9 153.349 -203.367 219.34 -1.19201e+06 217.477 -1.19057e+06
34808400 219.502 -625072 38659.9 139.246 -153.916 214.233 -1.19195e+06 221.592 -1.19062e+06
34808500 219.623 -625101 38681.2 222.208 -132.237 221.065 -1.19201e+06 220.939 -1.1906e+06
34808600 218.894 -624978 38552.8 178.684 -434.092 223.695 -1.19204e+06 216.452 -1.19056e+06
34808700 219.744 -625133 38702.4 284.38 -324.2 221.93 -1.19201e+06 221.683 -1.1906e+06
34808800 218.759 -624995 38528.9 235.175 -174.378 215.563 -1.19194e+06 220.762 -1.19057e+06
