LAMMPS data file

78447	atoms

3	atom types

0	86.24	xlo xhi
0	86.24	ylo yhi
-100	370	zlo zhi

Masses

1   18.015
2   195.084
3   195.084

Atoms

662	662	1	0	3	27.6637	37.6333
663	663	1	0	3	27.6637	40.8041
664	664	1	0	3	27.6637	43.9748
665	665	1	0	3	27.6637	47.1455
666	666	1	0	3	27.6637	50.3163
667	667	1	0	3	27.6637	53.487
668	668	1	0	3	27.6637	56.6577
669	669	1	0	3	27.6637	59.8285
670	670	1	0	3	27.6637	62.9992
671	671	1	0	3	27.6637	66.1699
672	672	1	0	3	27.6637	69.3407
673	673	1	0	3	27.6637	72.5114
674	674	1	0	3	27.6637	75.6821
675	675	1	0	3	27.6637	78.8528
676	676	1	0	3	27.6637	82.0236
677	677	1	0	3	27.6637	85.1943
678	678	1	0	3	27.6637	88.365
679	679	1	0	3	27.6637	91.5358
680	680	1	0	3	27.6637	94.7065
681	681	1	0	3	27.6637	97.8772
682	682	1	0	3	27.6637	101.048
683	683	1	0	3	27.6637	104.219
684	684	1	0	3	27.6637	107.389
685	685	1	0	3	27.6637	110.56
686	686	1	0	3	27.6637	113.731
687	687	1	0	3	27.6637	116.902
688	688	1	0	3	27.6637	120.072
689	689	1	0	3	27.6637	123.243
690	690	1	0	3	27.6637	126.414
691	691	1	0	3	27.6637	129.585
692	692	1	0	3	27.6637	132.755
693	693	1	0	3	27.6637	135.926
694	694	1	0	3	27.6637	139.097
695	695	1	0	3	27.6637	142.267
696	696	1	0	3	27.6637	145.438
697	697	1	0	3	27.6637	148.609
698	698	1	0	3	27.6637	151.78
699	699	1	0	3	27.6637	154.95
700	700	1	0	3	27.6637	158.121
701	701	1	0	3	27.6637	161.292
702	702	1	0	3	27.6637	164.463
703	703	1	0	3	27.6637	167.633
704	704	1	0	3	27.6637	170.804
705	705	1	0	3	27.6637	173.975
706	706	1	0	3	27.6637	177.146
707	707	1	0	3	27.6637	180.316
708	708	1	0	3	27.6637	183.487
709	709	1	0	3	27.6637	186.658
710	710	1	0	3	27.6637	189.828
711	711	1	0	3	27.6637	192.999
712	712	1	0	3	27.6637	196.17
713	713	1	0	3	27.6637	199.341
714	714	1	0	3	27.6637	202.511
715	715	1	0	3	27.6637	205.682
