36.4416	0	0	nan	
36.5416	0.0006374	-3.27708	191.568	
36.6415	0.0038244	-0.283163	233.706	
36.7415	0.015935	-24.2443	272.174	
36.8415	0.0490798	-17.2576	271.751	
36.9415	0.184527	-36.2492	241.074	
37.0414	0.540196	-108.592	233.695	
37.1414	1.11959	-160.387	237.128	
37.2414	1.98168	-266.851	235.209	
37.3413	2.85077	-221.401	237.501	
37.4413	3.20261	187.972	234.214	
37.5413	2.99801	-165.957	238.096	
37.6413	2.23281	214.448	238.18	
37.7412	1.40037	-20.2828	242.469	
37.8412	0.911481	17.9377	233.833	
37.9412	0.851885	-81.5418	239.231	
38.0412	1.29806	41.5423	233.242	
38.1411	2.00908	-32.9168	234.129	
38.2411	2.8275	164.314	233.128	
38.3411	3.22492	-409.641	237.816	
38.4411	2.96837	-91.2619	232.521	
38.541	2.23632	-235.3	239.487	
38.641	1.28787	235.748	241.67	
38.741	0.620827	128.137	237.812	
38.8409	0.24763	-90.9864	236.881	
38.9409	0.0739384	17.4043	234.131	
39.0409	0.0239025	44.9965	240.883	
39.1409	0.0066927	-9.50249	178.347	
39.2408	0.0006374	-3.48318	205.593	
39.3408	0	0	nan	
39.4408	0	0	nan	
39.5408	0	0	nan	
39.6407	0	0	nan	
39.7407	0	0	nan	
39.8407	0	0	nan	
39.9407	0	0	nan	
40.0406	0.0003187	2.05439	148.054	
40.1406	0.0006374	-3.146	234.289	
40.2406	0.0019122	1.66908	197.013	
40.3405	0.0156163	6.65533	164.976	
40.4405	0.0583221	-31.0525	229.873	
40.5405	0.188352	-8.89966	245.364	
40.6405	0.538921	-101.134	232.036	
40.7404	1.1521	-14.314	236.216	
40.8404	2.05561	-87.6572	233.437	
40.9404	2.8581	21.0438	239.95	
41.0404	3.20676	142.031	236.698	
41.1403	2.91706	108.315	237.913	
41.2403	2.16875	-211.026	239.444	
41.3403	1.44945	-227.805	239.613	
41.4403	0.896503	187.45	237.093	
41.5402	0.894272	35.2027	235.651	
41.6402	1.27129	349.006	239.002	
41.7402	2.05275	-94.5794	238.506	
41.8401	2.86862	50.9813	238.215	
41.9401	3.25998	-321.224	235.018	
